code,label
5-557.0,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Naht (nach Verletzung)
5-557.00,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Naht (nach Verletzung): Offen chirurgisch lumbal
5-557.01,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Naht (nach Verletzung): Offen chirurgisch abdominal
5-557.02,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Naht (nach Verletzung): Thorakoabdominal
5-557.03,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Naht (nach Verletzung): Laparoskopisch oder retroperitoneoskopisch
5-557.0x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Naht (nach Verletzung): Sonstige
5-557.1,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Plastische Rekonstruktion
5-557.10,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Plastische Rekonstruktion: Offen chirurgisch lumbal
5-557.11,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Plastische Rekonstruktion: Offen chirurgisch abdominal
5-557.12,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Plastische Rekonstruktion: Thorakoabdominal
5-557.13,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Plastische Rekonstruktion: Laparoskopisch oder retroperitoneoskopisch
5-557.1x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Plastische Rekonstruktion: Sonstige
5-557.2,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss einer Fistel
5-557.20,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss einer Fistel: Offen chirurgisch lumbal
5-557.21,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss einer Fistel: Offen chirurgisch abdominal
5-557.22,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss einer Fistel: Thorakoabdominal
5-557.23,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss einer Fistel: Laparoskopisch oder retroperitoneoskopisch
5-557.2x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss einer Fistel: Sonstige
5-557.3,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Trennung einer Hufeisenniere
5-557.30,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Trennung einer Hufeisenniere: Offen chirurgisch lumbal
5-557.31,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Trennung einer Hufeisenniere: Offen chirurgisch abdominal
5-557.32,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Trennung einer Hufeisenniere: Thorakoabdominal
5-557.33,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Trennung einer Hufeisenniere: Laparoskopisch oder retroperitoneoskopisch
5-557.3x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Trennung einer Hufeisenniere: Sonstige
5-557.4,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nierenbeckenplastik
5-557.40,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nierenbeckenplastik: Offen chirurgisch lumbal
5-557.41,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nierenbeckenplastik: Offen chirurgisch abdominal
5-557.42,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nierenbeckenplastik: Thorakoabdominal
5-557.43,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nierenbeckenplastik: Laparoskopisch oder retroperitoneoskopisch
5-557.4x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nierenbeckenplastik: Sonstige
5-557.5,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureterokalikostomie
5-557.50,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureterokalikostomie: Offen chirurgisch lumbal
5-557.51,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureterokalikostomie: Offen chirurgisch abdominal
5-557.52,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureterokalikostomie: Thorakoabdominal
5-557.53,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureterokalikostomie: Laparoskopisch oder retroperitoneoskopisch
5-557.5x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureterokalikostomie: Sonstige
5-557.6,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureteropyelostomie
5-557.60,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureteropyelostomie: Offen chirurgisch lumbal
5-557.61,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureteropyelostomie: Offen chirurgisch abdominal
5-557.62,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureteropyelostomie: Thorakoabdominal
5-557.63,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureteropyelostomie: Laparoskopisch oder retroperitoneoskopisch
5-557.6x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Ureteropyelostomie: Sonstige
5-557.7,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Pyelopyelostomie (bei Doppelsystem)
5-557.70,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Pyelopyelostomie (bei Doppelsystem): Offen chirurgisch lumbal
5-557.71,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Pyelopyelostomie (bei Doppelsystem): Offen chirurgisch abdominal
5-557.72,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Pyelopyelostomie (bei Doppelsystem): Thorakoabdominal
5-557.73,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Pyelopyelostomie (bei Doppelsystem): Laparoskopisch oder retroperitoneoskopisch
5-557.7x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Pyelopyelostomie (bei Doppelsystem): Sonstige
5-557.8,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Transureteropyelostomie
5-557.80,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Transureteropyelostomie: Offen chirurgisch lumbal
5-557.81,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Transureteropyelostomie: Offen chirurgisch abdominal
5-557.82,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Transureteropyelostomie: Thorakoabdominal
5-557.83,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Transureteropyelostomie: Laparoskopisch oder retroperitoneoskopisch
5-557.8x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Transureteropyelostomie: Sonstige
5-557.9,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss eines Nephrostomas
5-557.90,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss eines Nephrostomas: Offen chirurgisch lumbal
5-557.91,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss eines Nephrostomas: Offen chirurgisch abdominal
5-557.92,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss eines Nephrostomas: Thorakoabdominal
5-557.93,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss eines Nephrostomas: Laparoskopisch oder retroperitoneoskopisch
5-557.9x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Verschluss eines Nephrostomas: Sonstige
5-557.a,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Dilatation eines rekonstruktiven Nephrostomas
5-557.a0,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Dilatation eines rekonstruktiven Nephrostomas: Offen chirurgisch lumbal
5-557.a1,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Dilatation eines rekonstruktiven Nephrostomas: Offen chirurgisch abdominal
5-557.a2,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Dilatation eines rekonstruktiven Nephrostomas: Thorakoabdominal
5-557.a3,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Dilatation eines rekonstruktiven Nephrostomas: Laparoskopisch oder retroperitoneoskopisch
5-557.ax,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Dilatation eines rekonstruktiven Nephrostomas: Sonstige
5-557.x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Sonstige
5-557.x0,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Sonstige: Offen chirurgisch lumbal
5-557.x1,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Sonstige: Offen chirurgisch abdominal
5-557.x2,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Sonstige: Thorakoabdominal
5-557.x3,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Sonstige: Laparoskopisch oder retroperitoneoskopisch
5-557.xx,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Sonstige: Sonstige
5-557.y,operationen: Operationen an den Harnorganen: Operationen an der Niere: Rekonstruktion der Niere: Nicht näher bezeichnet
5-559,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere
5-559.0,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere: Freilegung der Niere (zur Exploration)
5-559.1,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere: Dekapsulation
5-559.2,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere: Nephropexie
5-559.3,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere: Revisionsoperation
5-559.x,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere: Sonstige
5-559.y,operationen: Operationen an den Harnorganen: Operationen an der Niere: Andere Operationen an der Niere: Nicht näher bezeichnet
5-56,operationen: Operationen an den Harnorganen: Operationen am Ureter
5-560,operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters
5-560.0,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Inzision, ureterorenoskopisch"
5-560.1,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Ballondilatation, transurethral"
5-560.2,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Bougierung, transurethral"
5-560.3,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Einlegen eines Stents, transurethral"
5-560.30,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Einlegen eines Stents, transurethral: Einlegen eines permanenten Metallstents"
5-560.3x,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Einlegen eines Stents, transurethral: Einlegen eines permanenten sonstigen Stents"
5-560.4,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Inzision, perkutan-transrenal"
5-560.5,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Ballondilatation, perkutan-transrenal"
5-560.6,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Bougierung, perkutan-transrenal"
5-560.7,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Einlegen eines Stents, perkutan-transrenal"
5-560.70,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Einlegen eines Stents, perkutan-transrenal: Einlegen eines permanenten Metallstents"
5-560.7x,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Einlegen eines Stents, perkutan-transrenal: Einlegen eines permanenten sonstigen Stents"
5-560.8,"operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Entfernung eines Stents, transurethral"
5-560.x,operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Sonstige
5-560.y,operationen: Operationen an den Harnorganen: Operationen am Ureter: Transurethrale und perkutan-transrenale Erweiterung des Ureters: Nicht näher bezeichnet
